RULE 1: IF m_htBleed > 352.537500 AND s_htBleed > -0.135358 AND m_W31 <= 22.835900 THEN 1 fault, COVERING: 0.08831725616291533, ERROR: 0.04854068548248479
RULE 2: IF v_phi > 17099.850000 AND m_htBleed > 354.587500 THEN 1 fault, COVERING: 0.08410146480886031, ERROR: 0.05012203925882636
RULE 3: IF m_Nc > 8383.420000 AND v_Nc <= 87751.600000 AND v_phi <= 17822.900000 THEN 0 healthy, COVERING: 0.07463302279212074, ERROR: 0.048946052161486245
RULE 4: IF s_os2 > -1.160560 AND v_Nc <= 136338.500000 AND m_htBleed > 344.612500 AND m_htBleed <= 346.537500 AND m_W31 > 19.859850 AND m_W31 <= 21.493850 THEN 0 healthy, COVERING: 0.07494241809618757, ERROR: 0.05080385852090032
RULE 5: IF m_Nc <= 8610.920000 AND v_phi > 23427.950000 THEN 0 healthy, COVERING: 0.07164220151947472, ERROR: 0.049517684887459806
RULE 6: IF s_os2 <= -0.704857 AND v_phi > 13289.450000 AND m_htBleed > 340.912500 AND m_htBleed <= 345.512500 AND s_htBleed <= 0.387989 AND m_W31 > 18.924400 AND m_W31 <= 20.079900 THEN 0 healthy, COVERING: 0.06868575750283612, ERROR: 0.04937477670596642
RULE 7: IF v_Nc > 91155.850000 AND v_Nc <= 128119.000000 AND m_htBleed > 351.087500 AND m_htBleed <= 352.512500 AND s_htBleed > -0.132284 THEN 1 fault, COVERING: 0.06745266166488031, ERROR: 0.0495032486506927
RULE 8: IF s_os2 > -1.033810 AND s_os2 <= -0.688006 AND m_Nc > 8437.460000 AND v_Nc > 100440.000000 AND v_Nc <= 141137.500000 AND v_phi > 16128.950000 AND m_htBleed <= 346.262500 AND s_htBleed > 0.200052 AND s_htBleed <= 0.481275 AND m_W31 <= 21.068500 THEN 0 healthy, COVERING: 0.06627934958231634, ERROR: 0.05173276170060736
RULE 9: IF m_htBleed > 341.012500 AND m_htBleed <= 343.162500 AND m_W31 > 18.496250 THEN 0 healthy, COVERING: 0.06383856440578912, ERROR: 0.04180064308681672
RULE 10: IF s_os2 > -1.250655 AND v_Nc > 96239.450000 AND v_phi > 14386.000000 AND v_phi <= 16412.550000 AND s_htBleed > -0.128702 THEN 1 fault, COVERING: 0.061236155769917824, ERROR: 0.05032830279487091
RULE 11: IF v_Nc > 87903.950000 AND v_Nc <= 94234.450000 AND m_htBleed <= 353.587500 AND m_W31 > 18.113750 THEN 0 healthy, COVERING: 0.06143215648526935, ERROR: 0.04823151125401929
RULE 12: IF v_Nc > 94248.400000 AND m_htBleed > 343.212500 AND m_htBleed <= 344.612500 AND s_htBleed <= 0.501266 THEN 0 healthy, COVERING: 0.06174155178933618, ERROR: 0.049517684887459806
RULE 13: IF s_os2 <= -1.127860 AND m_Nc > 8450.015000 AND v_Nc > 86864.550000 AND v_Nc <= 129243.500000 AND v_phi > 13523.700000 AND v_phi <= 20102.150000 AND m_htBleed <= 347.287500 AND s_htBleed > 0.052351 AND m_W31 > 18.886400 THEN 0 healthy, COVERING: 0.0619134380693733, ERROR: 0.04901750625223294
RULE 14: IF s_os2 > -1.103795 AND m_Nc <= 8590.425000 AND v_Nc > 134309.000000 AND v_phi <= 23415.600000 AND m_htBleed > 343.312500 THEN 0 healthy, COVERING: 0.05971329368489807, ERROR: 0.04901750625223294
RULE 15: IF s_os2 > -0.922870 AND v_Nc > 126868.000000 AND v_Nc <= 133740.000000 AND v_phi <= 23768.900000 AND s_htBleed <= 0.316372 AND m_W31 <= 22.729750 THEN 1 fault, COVERING: 0.06059306895319757, ERROR: 0.05074082986696002
RULE 16: IF s_os2 > -1.398505 AND s_os2 <= -0.532587 AND v_Nc > 126884.500000 AND v_Nc <= 133646.500000 AND v_phi <= 23695.350000 AND s_htBleed <= 0.444834 AND m_W31 <= 22.499450 THEN 1 fault, COVERING: 0.06259378349410503, ERROR: 0.050293925538863485
RULE 17: IF s_os2 > -1.187030 AND s_os2 <= -0.616474 AND v_phi <= 21121.550000 AND s_htBleed > -0.010081 AND m_W31 > 21.296850 THEN 0 healthy, COVERING: 0.05978204819691292, ERROR: 0.051375491246873885
RULE 18: IF s_os2 > -1.040505 AND v_Nc > 71883.700000 AND v_Nc <= 126859.000000 AND s_htBleed > 0.298391 AND s_htBleed <= 0.391937 THEN 1 fault, COVERING: 0.05830653804930332, ERROR: 0.05050018907490804
RULE 19: IF v_Nc > 97907.900000 AND v_Nc <= 137711.500000 AND v_phi > 23179.950000 THEN 0 healthy, COVERING: 0.05789129911650452, ERROR: 0.04715969989281887
RULE 20: IF m_Nc <= 8598.655000 AND v_Nc > 90051.600000 AND v_Nc <= 136406.500000 AND v_phi > 21824.850000 AND v_phi <= 23224.050000 AND m_W31 > 20.024600 THEN 0 healthy, COVERING: 0.058441335212623326, ERROR: 0.05037513397642015
RULE 21: IF s_os2 <= -0.355193 AND s_htBleed > -0.104352 AND m_W31 > 22.476750 THEN 0 healthy, COVERING: 0.055897418268073845, ERROR: 0.04215791354055019
RULE 22: IF s_os2 <= -1.037640 AND v_Nc > 97137.250000 AND v_phi > 16424.100000 AND m_htBleed > 344.787500 AND s_htBleed <= 0.395511 THEN 1 fault, COVERING: 0.054162200785995, ERROR: 0.0454467324418165
RULE 23: IF s_os2 <= -0.531280 AND v_Nc > 93264.450000 AND v_Nc <= 126810.000000 AND m_htBleed > 349.937500 AND m_htBleed <= 351.087500 AND s_htBleed <= 0.432965 THEN 1 fault, COVERING: 0.05594855305466238, ERROR: 0.04974388944274468
RULE 24: IF s_os2 > -0.640463 AND v_Nc <= 134230.000000 AND v_phi <= 21219.050000 AND m_htBleed > 340.762500 AND m_htBleed <= 351.012500 THEN 0 healthy, COVERING: 0.054522328027776824, ERROR: 0.042015005359056806
RULE 25: IF s_os2 > -1.128785 AND s_os2 <= -0.379688 AND v_Nc > 94238.100000 AND v_Nc <= 99697.850000 AND s_htBleed > -0.101658 THEN 0 healthy, COVERING: 0.05263157894736842, ERROR: 0.05008931761343337
RULE 26: IF s_os2 > -0.437491 AND s_os2 <= 0.078416 AND v_Nc <= 131616.500000 THEN 0 healthy, COVERING: 0.05221905187527932, ERROR: 0.046516613076098605
RULE 27: IF s_os2 > -1.291140 AND v_phi > 14368.300000 AND s_htBleed <= 0.410997 AND m_W31 <= 19.667600 THEN 1 fault, COVERING: 0.05144694533762058, ERROR: 0.04871257176252192
RULE 28: IF s_os2 > -1.012060 AND v_Nc > 104973.500000 AND v_Nc <= 110697.500000 AND s_htBleed > 0.008338 AND s_htBleed <= 0.362681 THEN 0 healthy, COVERING: 0.05201278833923476, ERROR: 0.05023222579492676
RULE 29: IF m_htBleed <= 354.712500 AND s_htBleed > -0.198769 AND s_htBleed <= -0.090868 THEN 0 healthy, COVERING: 0.05270033345938327, ERROR: 0.0496605930689532
RULE 30: IF s_os2 > -1.041945 AND v_Nc > 104973.500000 AND v_Nc <= 135459.500000 AND m_htBleed > 346.537500 AND m_htBleed <= 347.837500 THEN 0 healthy, COVERING: 0.051256488707071404, ERROR: 0.04880314397999286
RULE 31: IF s_os2 > -1.955770 AND s_os2 <= -1.099875 AND m_Nc > 8454.355000 AND m_Nc <= 8549.370000 AND v_Nc > 73921.750000 AND v_Nc <= 126862.000000 AND v_phi <= 19084.750000 AND m_htBleed > 341.862500 AND s_htBleed > 0.143117 AND s_htBleed <= 0.395706 AND m_W31 <= 20.728900 THEN 1 fault, COVERING: 0.04887459807073955, ERROR: 0.050293925538863485
RULE 32: IF v_Nc > 99856.450000 AND v_Nc <= 102860.500000 THEN 0 healthy, COVERING: 0.049400116882670424, ERROR: 0.049231868524473026
RULE 33: IF s_os2 > -0.531678 AND v_Nc > 76667.800000 AND v_Nc <= 135542.500000 AND m_W31 <= 22.444850 THEN 1 fault, COVERING: 0.0480886030725259, ERROR: 0.043762246897452645
RULE 34: IF m_htBleed <= 340.887500 THEN 0 healthy, COVERING: 0.04850630822647736, ERROR: 0.04101464808860307
RULE 35: IF s_htBleed > 0.457600 AND s_htBleed <= 0.522155 THEN 1 fault, COVERING: 0.04858878170775277, ERROR: 0.04386537866547492
RULE 36: IF v_Nc > 68411.350000 AND v_Nc <= 127696.000000 AND s_htBleed > 0.395937 AND s_htBleed <= 0.457217 THEN 1 fault, COVERING: 0.050303679885673455, ERROR: 0.049950152978789235
RULE 37: IF s_os2 <= -1.273320 AND m_W31 > 18.661750 THEN 1 fault, COVERING: 0.04901750625223294, ERROR: 0.04830004469043281
RULE 38: IF v_Nc > 133729.000000 AND v_Nc <= 139910.500000 AND v_phi > 14633.150000 AND v_phi <= 24457.600000 THEN 1 fault, COVERING: 0.04751697034655234, ERROR: 0.047509367802262024
RULE 39: IF s_os2 > -1.701075 AND s_os2 <= -1.160145 AND v_Nc > 94096.400000 AND s_htBleed <= 0.486370 AND m_W31 > 19.181400 THEN 0 healthy, COVERING: 0.04874694901852934, ERROR: 0.04937477670596642
RULE 40: IF m_Nc <= 8562.225000 AND v_Nc <= 116814.000000 AND v_phi > 18878.100000 AND v_phi <= 19859.700000 THEN 0 healthy, COVERING: 0.04967513493072983, ERROR: 0.05144694533762058
RULE 41: IF s_os2 > -1.105530 AND s_os2 <= -1.042420 AND m_W31 > 19.316500 THEN 0 healthy, COVERING: 0.04874694901852934, ERROR: 0.04458735262593783
RULE 42: IF s_os2 > -0.972181 AND v_phi <= 19603.000000 AND s_htBleed <= -0.112255 THEN 1 fault, COVERING: 0.04801714898177921, ERROR: 0.046374918354016983
RULE 43: IF s_os2 > -0.987489 AND v_Nc > 67288.900000 AND v_Nc <= 97867.700000 AND m_W31 <= 21.292100 THEN 1 fault, COVERING: 0.04994640943193998, ERROR: 0.0495032486506927
RULE 44: IF m_Nc > 8435.725000 AND v_Nc <= 132855.500000 AND v_phi <= 22279.300000 AND s_htBleed > 0.392957 AND s_htBleed <= 0.498816 AND m_W31 > 19.121150 THEN 0 healthy, COVERING: 0.04744061329024717, ERROR: 0.05023222579492676
RULE 45: IF s_os2 <= -0.514695 AND v_Nc > 128248.500000 AND m_W31 > 21.697900 THEN 0 healthy, COVERING: 0.04640929561002441, ERROR: 0.03701321900678814
RULE 46: IF v_Nc > 63731.350000 AND v_Nc <= 93061.200000 AND m_htBleed > 346.987500 AND m_W31 <= 21.187100 THEN 1 fault, COVERING: 0.04608788853161844, ERROR: 0.04070267111279178
RULE 47: IF s_os2 > -0.983071 AND s_os2 <= -0.542700 AND v_Nc > 92807.700000 AND v_Nc <= 120644.000000 AND v_phi > 16418.450000 AND v_phi <= 18421.150000 AND m_htBleed <= 349.912500 AND s_htBleed > -0.119834 AND s_htBleed <= 0.301793 THEN 1 fault, COVERING: 0.044444444444444446, ERROR: 0.049228230602633295
RULE 48: IF m_W31 > 15.687300 AND m_W31 <= 18.253000 THEN 1 fault, COVERING: 0.04344408717399071, ERROR: 0.0419402523290591
RULE 49: IF v_phi > 17492.900000 AND s_htBleed > 0.495995 THEN 0 healthy, COVERING: 0.04341847433737839, ERROR: 0.044087173990710965
RULE 50: IF s_htBleed > -0.625107 AND s_htBleed <= -0.197822 THEN 0 healthy, COVERING: 0.04345285159338581, ERROR: 0.04423008217220436
RULE 51: IF s_os2 <= -0.355737 AND s_htBleed > -0.195780 AND s_htBleed <= -0.104432 THEN 0 healthy, COVERING: 0.045377977929801645, ERROR: 0.04987495534119328
RULE 52: IF s_os2 <= -0.531913 AND v_Nc > 120512.000000 AND v_Nc <= 126842.500000 AND m_htBleed <= 349.937500 AND s_htBleed > -0.184396 AND s_htBleed <= 0.293893 THEN 1 fault, COVERING: 0.04194355126831011, ERROR: 0.046134277561965004
RULE 53: IF s_os2 <= -0.424671 AND v_Nc > 99883.700000 AND v_Nc <= 134038.000000 AND v_phi <= 22175.650000 AND s_htBleed > -0.090844 AND s_htBleed <= -0.010291 THEN 0 healthy, COVERING: 0.0424902884251779, ERROR: 0.049517684887459806
RULE 54: IF m_Nc > 8505.305000 AND m_Nc <= 8701.085000 AND v_phi > 21121.950000 AND v_phi <= 21835.050000 AND s_htBleed > -0.010726 THEN 0 healthy, COVERING: 0.04135583897693286, ERROR: 0.043515541264737403
RULE 55: IF s_htBleed > 0.530252 AND s_htBleed <= 0.848566 AND m_W31 > 18.256750 THEN 1 fault, COVERING: 0.0436584494462308, ERROR: 0.045068582625734814
RULE 56: IF s_os2 > -1.011505 AND v_Nc > 101343.500000 AND v_Nc <= 104967.500000 AND s_htBleed > -0.004603 THEN 0 healthy, COVERING: 0.039740107944583866, ERROR: 0.037656305823508394
RULE 57: IF v_Nc > 140376.000000 AND v_Nc <= 164958.000000 AND m_W31 <= 23.071650 THEN 1 fault, COVERING: 0.039799928545909254, ERROR: 0.04259342019320018
RULE 58: IF m_htBleed <= 354.462500 AND s_htBleed > -0.518493 AND s_htBleed <= -0.135325 THEN 1 fault, COVERING: 0.04094319399785638, ERROR: 0.042112138609096225
RULE 59: IF v_phi <= 14354.250000 AND s_htBleed > -0.106037 AND m_W31 > 18.292300 THEN 1 fault, COVERING: 0.039585566273669166, ERROR: 0.046512427378046686
RULE 60: IF m_Nc > 8598.685000 AND m_Nc <= 8638.890000 AND v_phi > 19791.350000 AND m_htBleed > 353.687500 AND m_htBleed <= 359.387500 THEN 0 healthy, COVERING: 0.03613049606380419, ERROR: 0.0436584494462308
RULE 61: IF v_Nc > 110730.500000 AND m_htBleed > 349.637500 AND m_htBleed <= 354.862500 AND m_W31 > 22.784250 THEN 1 fault, COVERING: 0.034226509467667025, ERROR: 0.048093781154388254
RULE 62: IF v_Nc > 92377.850000 AND v_Nc <= 121680.500000 AND v_phi > 18424.900000 AND m_htBleed > 348.112500 AND m_htBleed <= 349.937500 AND s_htBleed <= 0.296544 THEN 1 fault, COVERING: 0.0360128617363344, ERROR: 0.044827941833682834
RULE 63: IF v_Nc <= 120481.000000 AND v_phi > 18353.650000 AND m_htBleed <= 348.062500 AND s_htBleed <= 0.404193 THEN 1 fault, COVERING: 0.03386923901393355, ERROR: 0.05146275224311595
RULE 64: IF s_os2 > -1.047595 AND s_os2 <= -0.641293 AND v_phi > 16662.750000 AND v_phi <= 21198.450000 AND m_htBleed > 347.837500 AND s_htBleed > -0.013458 AND m_W31 > 20.811400 AND m_W31 <= 21.297100 THEN 0 healthy, COVERING: 0.03365533363126955, ERROR: 0.046516613076098605
RULE 65: IF s_os2 <= -0.959507 AND v_Nc > 108867.500000 AND v_Nc <= 166069.500000 AND v_phi > 18348.950000 AND v_phi <= 20103.550000 THEN 1 fault, COVERING: 0.0345837799214005, ERROR: 0.03166145278283888
RULE 66: IF v_Nc <= 140277.500000 AND v_phi > 23839.550000 AND v_phi <= 27747.250000 THEN 1 fault, COVERING: 0.03165416220078599, ERROR: 0.039499467152531886
RULE 67: IF v_Nc > 87775.000000 AND v_phi <= 17600.350000 AND m_htBleed > 340.887500 AND m_htBleed <= 346.012500 AND m_W31 <= 18.881250 THEN 0 healthy, COVERING: 0.028326858950118602, ERROR: 0.03701321900678814
RULE 68: IF s_os2 > -0.582047 AND s_os2 <= -0.448245 AND m_htBleed > 351.012500 AND m_htBleed <= 357.212500 AND s_htBleed > -0.017068 THEN 0 healthy, COVERING: 0.02499226511739833, ERROR: 0.029367631296891746
RULE 69: IF s_os2 > -1.155420 AND v_Nc > 99660.250000 AND v_phi > 15920.750000 AND v_phi <= 21150.300000 AND m_htBleed > 347.762500 AND m_W31 <= 20.807900 THEN 0 healthy, COVERING: 0.021726425796692907, ERROR: 0.049732047159699894
RULE 70: IF v_Nc <= 88512.900000 AND v_phi > 17180.600000 AND v_phi <= 21762.350000 THEN 0 healthy, COVERING: 0.013647770634947919, ERROR: 0.015719899964272956
RULE 71: IF s_htBleed > 0.522402 AND s_htBleed <= 0.530059 THEN 1 fault, COVERING: 0.0029296177206145054, ERROR: 0.0047096840730172914
RULE 72: IF v_Nc > 140069.000000 AND v_Nc <= 140351.000000 THEN 1 fault, COVERING: 0.0017863522686673813, ERROR: 0.0023376534085049333
RULE 73: IF m_htBleed > 352.512500 AND m_htBleed <= 352.537500 THEN 1 fault, COVERING: 0.0015719899964272955, ERROR: 0.0017188628003712743
